machine_id,file
49,312383276.dcm
49,1223187001.dcm
49,1322958066.dcm
49,1630057715.dcm
49,105222190.dcm
49,1525331063.dcm
49,1868111387.dcm
49,1930589828.dcm
49,632588722.dcm
49,1083911706.dcm
49,1356508637.dcm
49,1515412677.dcm
49,553257607.dcm
49,980364244.dcm
49,759451811.dcm
49,1174588432.dcm
49,1786909770.dcm
49,339183927.dcm
49,390842915.dcm
49,1792713625.dcm
49,2026693989.dcm
216,587137902.dcm
216,718303962.dcm
216,1942012446.dcm
216,243138962.dcm
216,314533713.dcm
216,1149706223.dcm
21,223252047.dcm
21,1992954455.dcm
21,543324896.dcm
21,636456633.dcm
29,1159208872.dcm
29,1911803671.dcm
29,1400454235.dcm
29,2022352188.dcm
49,1001235191.dcm
49,1339315615.dcm
49,1525248344.dcm
49,482853164.dcm
49,499503638.dcm
49,706427583.dcm
49,1059522611.dcm
49,1201296045.dcm
48,646199060.dcm
48,1662041455.dcm
48,237016864.dcm
48,372014055.dcm
48,721052486.dcm
48,1673308512.dcm
48,1349416624.dcm
48,1507267171.dcm
21,1578001915.dcm
21,1721894044.dcm
21,384076489.dcm
21,1240505553.dcm
49,1013315088.dcm
49,1096296603.dcm
49,318592356.dcm
49,719270916.dcm
29,1493902999.dcm
29,2053373904.dcm
29,558705525.dcm
29,2031449061.dcm
49,364777001.dcm
49,1510513339.dcm
49,952796667.dcm
49,1101458088.dcm
49,1404383766.dcm
49,1413424873.dcm
48,841605099.dcm
48,1899201348.dcm
48,318745066.dcm
48,464225360.dcm
21,495308876.dcm
21,2042872317.dcm
21,387379921.dcm
21,1974773790.dcm
29,333507091.dcm
29,1367508083.dcm
29,1168825258.dcm
29,1962610040.dcm
210,390887220.dcm
210,522675479.dcm
210,1440799050.dcm
210,1486764978.dcm
93,869177278.dcm
93,1039444106.dcm
93,1852313556.dcm
93,1943620586.dcm
48,876953706.dcm
48,1072504913.dcm
48,1690943152.dcm
48,2140489153.dcm
21,437838060.dcm
21,1974804080.dcm
21,1078768736.dcm
21,1560370775.dcm
21,860455569.dcm
21,1712745474.dcm
21,98489338.dcm
21,531540217.dcm
49,740476625.dcm
49,934386650.dcm
49,307990593.dcm
49,998542214.dcm
49,20488266.dcm
49,2037512873.dcm
49,91120053.dcm
49,1988659688.dcm
29,378253143.dcm
29,1669812354.dcm
29,789055670.dcm
29,986266779.dcm
49,1243050806.dcm
49,1291044944.dcm
49,1897605293.dcm
49,2094451064.dcm
49,699073535.dcm
49,1068074775.dcm
49,1642339060.dcm
29,1271838661.dcm
29,1898033786.dcm
29,1471571337.dcm
29,1563009599.dcm
93,276646754.dcm
93,766094970.dcm
93,1886944563.dcm
93,1932998406.dcm
49,756345104.dcm
49,986681783.dcm
49,1341693236.dcm
49,1710912771.dcm
21,855825025.dcm
21,1448381550.dcm
21,2094338108.dcm
21,1317639456.dcm
21,1563061191.dcm
21,1567364837.dcm
49,484668801.dcm
49,1176469208.dcm
49,1296943954.dcm
49,558432081.dcm
49,577179168.dcm
49,2021087252.dcm
29,1257811330.dcm
29,1921090705.dcm
29,278928906.dcm
29,316835039.dcm
29,28044263.dcm
29,408911677.dcm
29,681841430.dcm
29,796458560.dcm
21,1326669421.dcm
21,1674754963.dcm
21,217224454.dcm
21,522306321.dcm
49,430280283.dcm
49,1525929577.dcm
49,464168291.dcm
49,1214908402.dcm
21,924857908.dcm
21,1672812429.dcm
21,549021833.dcm
21,792928493.dcm
49,612906631.dcm
49,1148850202.dcm
49,275309356.dcm
49,1566548904.dcm
49,2082876490.dcm
216,913486243.dcm
216,1617194999.dcm
216,368410047.dcm
216,1159831181.dcm
49,29146671.dcm
49,42046801.dcm
49,438419478.dcm
49,1825852953.dcm
49,32533395.dcm
49,246308801.dcm
49,1093886640.dcm
49,212743439.dcm
49,325321702.dcm
49,1856956705.dcm
93,41342272.dcm
93,541329235.dcm
93,670668124.dcm
93,1015910791.dcm
48,206462506.dcm
48,1254032239.dcm
48,386329018.dcm
48,1812869586.dcm
21,1322989479.dcm
21,1625930141.dcm
21,687042369.dcm
21,1496380320.dcm
49,1060197486.dcm
49,1490097502.dcm
49,1066209035.dcm
49,1352718656.dcm
21,1164344717.dcm
21,1490667012.dcm
21,295676489.dcm
21,686421885.dcm
48,82469503.dcm
48,1758948417.dcm
48,666618151.dcm
48,1724488437.dcm
49,1293652074.dcm
49,1852422966.dcm
49,1214273692.dcm
49,1252681771.dcm
49,1877724391.dcm
48,951402983.dcm
48,1056851936.dcm
48,625635445.dcm
48,1164390680.dcm
21,178863406.dcm
21,1240274350.dcm
21,307929369.dcm
21,1976224551.dcm
21,489389989.dcm
21,2043924447.dcm
21,187221682.dcm
21,1982144344.dcm
216,985193904.dcm
216,1397062729.dcm
216,1087026374.dcm
216,1779625828.dcm
93,1733496115.dcm
93,1788351765.dcm
93,225315436.dcm
93,244352037.dcm
93,473797936.dcm
49,120949320.dcm
49,1357383119.dcm
49,1647938364.dcm
49,535149344.dcm
49,1086031220.dcm
49,1788388584.dcm
49,1808567444.dcm
49,448171750.dcm
49,563119554.dcm
49,1345501018.dcm
49,950361887.dcm
49,1599183112.dcm
29,426390078.dcm
29,1351450930.dcm
29,918430686.dcm
29,1147862111.dcm
49,1173031662.dcm
49,1987935293.dcm
49,1275632424.dcm
49,1896398439.dcm
49,1337560795.dcm
49,1800492668.dcm
49,409369889.dcm
49,1215902662.dcm
49,1418694139.dcm
93,1701183607.dcm
93,1709109901.dcm
93,1057537017.dcm
93,1178973089.dcm
93,1686153957.dcm
49,437618329.dcm
49,845310539.dcm
49,1988502869.dcm
49,284527479.dcm
49,826530700.dcm
210,1723305349.dcm
210,2137024626.dcm
210,1223234174.dcm
210,1776953932.dcm
210,1988891473.dcm
49,529697781.dcm
49,846882842.dcm
49,886544960.dcm
49,1370640846.dcm
49,1817457806.dcm
49,222761152.dcm
49,280830167.dcm
49,474185188.dcm
49,1301907141.dcm
49,221096123.dcm
49,238138823.dcm
49,268400743.dcm
48,377975128.dcm
48,652852557.dcm
48,565006686.dcm
48,992244391.dcm
29,1753185598.dcm
29,1917728262.dcm
29,1357251598.dcm
29,1639812257.dcm
48,438787602.dcm
48,1689932780.dcm
48,897345816.dcm
48,1356028176.dcm
49,200829673.dcm
49,1235531505.dcm
49,1399833870.dcm
49,1198930911.dcm
49,1493749014.dcm
170,1336203377.dcm
170,1611674798.dcm
170,877066083.dcm
170,1614645419.dcm
29,732303504.dcm
29,1517533218.dcm
29,175416857.dcm
29,1090164129.dcm
49,384956983.dcm
49,803433841.dcm
49,1330891736.dcm
49,1671652824.dcm
49,290074385.dcm
49,682922679.dcm
49,700443427.dcm
49,1135761569.dcm
29,240978929.dcm
29,1142182113.dcm
29,541725643.dcm
29,1165953662.dcm
29,826456326.dcm
29,1497771072.dcm
29,1785137945.dcm
29,40485023.dcm
29,405022561.dcm
29,873856082.dcm
21,329206128.dcm
21,599164827.dcm
21,346407382.dcm
21,469394192.dcm
170,234436535.dcm
170,1942061460.dcm
170,1990548335.dcm
170,1997660666.dcm
49,349141053.dcm
49,1928562405.dcm
49,105328129.dcm
49,1253463023.dcm
49,583696740.dcm
49,1394146433.dcm
49,405550519.dcm
49,714465084.dcm
49,165322059.dcm
49,863373044.dcm
49,1731534787.dcm
49,1791865119.dcm
49,1136741714.dcm
49,1514061009.dcm
49,1140609925.dcm
49,1834334875.dcm
49,1871777801.dcm
29,1500193505.dcm
29,1531256216.dcm
29,995297683.dcm
29,2048551337.dcm
49,895767012.dcm
49,1004478312.dcm
49,556187929.dcm
49,1401653688.dcm
49,761088719.dcm
49,2097822722.dcm
49,589356484.dcm
49,1415731739.dcm
49,1612598473.dcm
49,2070474772.dcm
49,722642403.dcm
49,1442269220.dcm
49,1473755891.dcm
49,450660650.dcm
49,1263628911.dcm
49,1601362373.dcm
49,1862299326.dcm
49,1870133039.dcm
49,527026064.dcm
49,835603858.dcm
49,1089934640.dcm
49,1423402736.dcm
49,1962975348.dcm
216,74189308.dcm
216,1677008475.dcm
216,370112468.dcm
216,1159316085.dcm
21,1370989603.dcm
21,1679207231.dcm
21,603177215.dcm
21,1933875262.dcm
49,308351404.dcm
49,882830973.dcm
49,742039895.dcm
49,745914870.dcm
49,921577390.dcm
49,1456693904.dcm
49,1656449535.dcm
49,145164422.dcm
49,947312525.dcm
48,1386192797.dcm
48,2027004749.dcm
48,147618361.dcm
48,2056266906.dcm
21,121110836.dcm
21,1818189466.dcm
21,458016056.dcm
21,752056002.dcm
49,168633000.dcm
49,339182402.dcm
49,318271237.dcm
49,1044229477.dcm
48,1208355030.dcm
48,1403523068.dcm
48,2144511993.dcm
48,716221081.dcm
48,828689096.dcm
48,1868726493.dcm
49,201343142.dcm
49,1182551779.dcm
49,766731118.dcm
49,1890216754.dcm
49,348238569.dcm
49,1270742531.dcm
49,694571517.dcm
49,758133390.dcm
49,1997424858.dcm
21,613902026.dcm
21,1336409810.dcm
21,232657411.dcm
21,2007997293.dcm
48,766612312.dcm
48,1466852032.dcm
48,706147882.dcm
48,2003349995.dcm
49,800635248.dcm
49,1587187293.dcm
49,1707249367.dcm
49,81401001.dcm
49,1712073083.dcm
29,141879259.dcm
29,919306685.dcm
29,834366602.dcm
29,1333922018.dcm
21,112268592.dcm
21,387709760.dcm
21,53382034.dcm
21,194403760.dcm
48,1955168848.dcm
48,2096910634.dcm
48,480673988.dcm
48,1363249318.dcm
48,321559741.dcm
48,749709129.dcm
48,1545406597.dcm
48,1830507755.dcm
49,912465902.dcm
49,1426322956.dcm
49,899391431.dcm
49,1738742478.dcm
21,899205072.dcm
21,1277863659.dcm
21,453732734.dcm
21,955844092.dcm
48,1078307685.dcm
48,1651111918.dcm
48,1295898945.dcm
48,1706733503.dcm
48,1967698053.dcm
48,2082499058.dcm
48,130153193.dcm
48,1680785007.dcm
49,918004699.dcm
49,1814486489.dcm
49,795797000.dcm
49,2103813947.dcm
21,502990262.dcm
21,558412220.dcm
21,2008454471.dcm
21,768174917.dcm
21,1469696541.dcm
21,1985557569.dcm
49,704177359.dcm
49,1134194335.dcm
49,1967318806.dcm
49,2002623103.dcm
21,1480046069.dcm
21,1882486500.dcm
21,663851647.dcm
21,1266767450.dcm
21,1601151729.dcm
48,696429091.dcm
48,1746787731.dcm
48,878665477.dcm
48,1196814121.dcm
48,340378662.dcm
48,704740743.dcm
48,577864644.dcm
48,1979092984.dcm
49,654793626.dcm
49,2069951684.dcm
49,1295162032.dcm
49,2046719822.dcm
29,1598220895.dcm
29,1768134657.dcm
29,274592134.dcm
29,1310910893.dcm
49,1557930316.dcm
49,1854948366.dcm
49,255859723.dcm
49,1308791393.dcm
48,510841339.dcm
48,1166853869.dcm
48,488590447.dcm
48,968856921.dcm
21,765536657.dcm
21,1162942383.dcm
21,458151743.dcm
21,905764785.dcm
93,1492176430.dcm
93,1916820108.dcm
93,1948308308.dcm
93,326904744.dcm
93,654194238.dcm
29,1408021027.dcm
29,1651536785.dcm
29,783486404.dcm
29,1064648689.dcm
29,270240234.dcm
29,1288030012.dcm
29,121536545.dcm
29,284448374.dcm
49,564074648.dcm
49,1962323021.dcm
49,1814202424.dcm
49,2048589337.dcm
49,1058253048.dcm
49,1284968779.dcm
49,68880663.dcm
49,756888935.dcm
49,53602766.dcm
49,1123945644.dcm
49,1170853933.dcm
49,844312119.dcm
49,1721564980.dcm
49,1913360645.dcm
210,285757075.dcm
210,1654238757.dcm
210,266289891.dcm
210,875670030.dcm
48,583594643.dcm
48,1804269160.dcm
48,243709522.dcm
48,474761252.dcm
48,409035227.dcm
48,823454193.dcm
48,1032378804.dcm
48,551946700.dcm
48,945583956.dcm
48,1342690947.dcm
49,1535122442.dcm
49,1884129076.dcm
49,582860945.dcm
49,1026379827.dcm
29,1232660971.dcm
29,1902995664.dcm
29,1545012316.dcm
29,1653734970.dcm
48,223431524.dcm
48,2061891652.dcm
48,389617844.dcm
48,1189079923.dcm
48,901020035.dcm
48,1014631494.dcm
48,1588819240.dcm
48,1025198342.dcm
48,1228148323.dcm
48,1357675501.dcm
49,148793539.dcm
49,516038939.dcm
49,953611413.dcm
49,1351600605.dcm
49,2058431300.dcm
21,523358941.dcm
21,1767319279.dcm
21,1305478034.dcm
21,1533043662.dcm
49,521100427.dcm
49,554018216.dcm
49,817510367.dcm
49,1517832042.dcm
49,37717853.dcm
49,1291746977.dcm
49,1581407368.dcm
49,1697322168.dcm
49,1181377417.dcm
49,1220981566.dcm
48,458416769.dcm
48,1575695649.dcm
48,270875525.dcm
48,1363404031.dcm
49,255078859.dcm
49,573169698.dcm
49,999921516.dcm
49,825240500.dcm
49,843650510.dcm
49,1546038626.dcm
21,1125771757.dcm
21,1735371475.dcm
21,42321517.dcm
21,197282576.dcm
49,149910133.dcm
49,810036605.dcm
49,1074178927.dcm
49,356221622.dcm
49,570578704.dcm
49,1368084756.dcm
49,1511489080.dcm
49,717295934.dcm
49,744132827.dcm
49,585259225.dcm
49,1798700475.dcm
49,2137417563.dcm
49,918566870.dcm
49,1724723159.dcm
49,531874516.dcm
49,802343698.dcm
49,306737290.dcm
49,418573308.dcm
49,769011128.dcm
29,1255963696.dcm
29,1676799371.dcm
29,937761368.dcm
29,1018167542.dcm
29,1121265602.dcm
49,424027058.dcm
49,912037076.dcm
49,336589599.dcm
49,1707031827.dcm
21,619436785.dcm
21,1390505412.dcm
21,265296091.dcm
21,1669616533.dcm
21,980979462.dcm
21,1344523058.dcm
21,1426196505.dcm
21,1430172966.dcm
48,1328565255.dcm
48,2136695451.dcm
48,1024300544.dcm
48,1561831255.dcm
210,862474358.dcm
210,1511901891.dcm
210,620634575.dcm
210,933133227.dcm
29,974115529.dcm
29,1338124457.dcm
29,9873958.dcm
29,1573514171.dcm
29,1867989197.dcm
29,1893806970.dcm
29,1261769131.dcm
29,1933287141.dcm
29,393331381.dcm
29,670347643.dcm
29,497839446.dcm
29,567820212.dcm
49,736063389.dcm
49,1122492557.dcm
49,1091890082.dcm
49,1981738993.dcm
48,1620734048.dcm
48,1649738059.dcm
48,1748636766.dcm
48,171308265.dcm
48,173774961.dcm
48,1366336039.dcm
21,160550764.dcm
21,1071434659.dcm
21,1377533095.dcm
21,1647831275.dcm
21,1089552676.dcm
21,2109741502.dcm
21,888958922.dcm
21,1803706419.dcm
29,1072522480.dcm
29,1181299088.dcm
29,1014503453.dcm
29,1397117561.dcm
21,567997385.dcm
21,2009032942.dcm
21,861397931.dcm
21,1946991507.dcm
48,740965635.dcm
48,1849289777.dcm
48,548869560.dcm
48,1196209769.dcm
216,806754955.dcm
216,887801091.dcm
216,958511200.dcm
216,1508361272.dcm
216,1945463077.dcm
93,193353300.dcm
93,386432521.dcm
93,1004697206.dcm
93,145839161.dcm
93,1007675060.dcm
93,1692867761.dcm
93,1980124096.dcm
29,316566059.dcm
29,1151111854.dcm
29,243814874.dcm
29,1569844782.dcm
21,968253016.dcm
21,1764574441.dcm
21,91435717.dcm
21,349516020.dcm
29,1128524229.dcm
29,1728957602.dcm
29,1285379853.dcm
29,1465988831.dcm
29,567049981.dcm
29,1776546285.dcm
29,168351900.dcm
29,1112795913.dcm
216,197998560.dcm
216,408838480.dcm
216,490308031.dcm
216,1287996498.dcm
216,1568473810.dcm
216,1634189725.dcm
216,1903499763.dcm
216,1977237482.dcm
21,251381729.dcm
21,684922164.dcm
21,310647445.dcm
21,1724652299.dcm
29,1251390964.dcm
29,1662877010.dcm
29,99473008.dcm
29,374478033.dcm
49,158997425.dcm
49,257204808.dcm
49,364075733.dcm
49,397169218.dcm
49,818342200.dcm
49,1028024560.dcm
29,804349429.dcm
29,2137884698.dcm
29,930279890.dcm
29,1164940589.dcm
21,957272419.dcm
21,1073106551.dcm
21,649716696.dcm
21,1841203567.dcm
49,226012567.dcm
49,1029502573.dcm
49,1408060914.dcm
49,1680564370.dcm
49,137327344.dcm
49,642125576.dcm
49,1460391550.dcm
49,437805951.dcm
49,448341017.dcm
49,854373341.dcm
49,483160353.dcm
49,1830267461.dcm
49,2047653087.dcm
49,244433205.dcm
49,1781922058.dcm
49,1871368851.dcm
49,491348809.dcm
49,1125393084.dcm
49,1189929071.dcm
49,430895627.dcm
49,774873254.dcm
49,3605476.dcm
49,159115517.dcm
49,404938589.dcm
49,1287008757.dcm
49,1200667605.dcm
49,2106238245.dcm
49,400849624.dcm
49,1047406758.dcm
49,1483191311.dcm
49,85627145.dcm
49,562884032.dcm
49,1016603325.dcm
49,1530773968.dcm
49,1605388308.dcm
21,474616585.dcm
21,508564467.dcm
21,65654328.dcm
21,671066140.dcm
21,1864671278.dcm
49,1552967360.dcm
49,1948027355.dcm
49,860878437.dcm
49,887180302.dcm
49,1424104959.dcm
49,1460193504.dcm
29,181361234.dcm
29,1393152470.dcm
29,583266071.dcm
29,1058624402.dcm
21,824121294.dcm
21,1900478953.dcm
21,1110479315.dcm
21,1448312591.dcm
21,1562783075.dcm
21,599099650.dcm
21,1666824369.dcm
21,335187975.dcm
21,1878540994.dcm
48,1694541709.dcm
48,1745096906.dcm
48,1252345521.dcm
48,1641057901.dcm
29,2581692.dcm
29,846441170.dcm
29,950504099.dcm
29,378467731.dcm
29,1307466938.dcm
49,154592468.dcm
49,953643657.dcm
49,47855107.dcm
49,125014727.dcm
49,989910301.dcm
29,384747320.dcm
29,1415648395.dcm
29,193675887.dcm
29,1160765766.dcm
21,285492440.dcm
21,1405758039.dcm
21,760758289.dcm
21,1022628534.dcm
21,625775942.dcm
21,658524698.dcm
21,1132166091.dcm
21,2091884648.dcm
21,562684793.dcm
21,1629179269.dcm
21,719976132.dcm
21,1269049567.dcm
48,1766685.dcm
48,856116045.dcm
48,553809818.dcm
48,1925908428.dcm
49,49980410.dcm
49,1792937295.dcm
49,165982259.dcm
49,1090626001.dcm
216,713433860.dcm
216,1933663692.dcm
216,272736527.dcm
216,1727927239.dcm
29,1476503040.dcm
29,1884183374.dcm
29,640406150.dcm
29,1783170877.dcm
49,279340708.dcm
49,1604495765.dcm
49,1837780306.dcm
49,690655151.dcm
49,822593594.dcm
49,1147916110.dcm
29,970652377.dcm
29,2040529666.dcm
29,1882519577.dcm
29,1967068569.dcm
29,1846206750.dcm
29,1883826026.dcm
29,1079390903.dcm
29,1802211290.dcm
29,489414751.dcm
29,1868925011.dcm
29,1539940370.dcm
29,1900251986.dcm
49,1042215977.dcm
49,1940988634.dcm
49,777216138.dcm
49,1237909470.dcm
49,339723076.dcm
49,1234449887.dcm
49,1279417466.dcm
49,1312846125.dcm
49,1632383378.dcm
21,880993535.dcm
21,963240554.dcm
21,203787526.dcm
21,497045321.dcm
49,264780417.dcm
49,804466457.dcm
49,1969674024.dcm
49,148804730.dcm
49,447219079.dcm
49,1656920340.dcm
49,995985598.dcm
49,1181272543.dcm
49,1009944305.dcm
49,1337028171.dcm
49,796237040.dcm
49,2116124839.dcm
49,62544590.dcm
49,227335828.dcm
210,111131894.dcm
210,973372953.dcm
210,1494143.dcm
210,945081707.dcm
210,1466050364.dcm
49,1009633258.dcm
49,1484250342.dcm
49,1127783615.dcm
49,1556140454.dcm
29,744373760.dcm
29,1829053421.dcm
29,853533941.dcm
29,1130046577.dcm
21,257412882.dcm
21,429327132.dcm
21,890437411.dcm
21,128011091.dcm
21,1450808215.dcm
21,1647513220.dcm
49,105871998.dcm
49,1063086966.dcm
49,1557024318.dcm
49,644254166.dcm
49,1642635656.dcm
29,19949067.dcm
29,1404838920.dcm
29,1288732328.dcm
29,1929210699.dcm
49,466483307.dcm
49,716251527.dcm
49,1044717132.dcm
49,1376075736.dcm
49,195432654.dcm
49,1106261433.dcm
49,1345416304.dcm
49,1858219249.dcm
49,46329306.dcm
49,1071523384.dcm
49,1353040954.dcm
49,1414588888.dcm
49,1444917124.dcm
29,316980032.dcm
29,686221316.dcm
29,1474213604.dcm
29,1961335962.dcm
29,1172402045.dcm
29,1607614949.dcm
29,496055541.dcm
29,2024205748.dcm
21,53593965.dcm
21,1145036826.dcm
21,1947160969.dcm
21,1225911279.dcm
21,1697249018.dcm
49,474139710.dcm
49,1522312341.dcm
49,1007369122.dcm
49,1870020149.dcm
49,1249504326.dcm
49,1839068309.dcm
49,11028228.dcm
49,1971166743.dcm
48,881210006.dcm
48,1461455590.dcm
48,1083115476.dcm
48,1271594347.dcm
49,1503477266.dcm
49,1643076341.dcm
49,143096357.dcm
49,1853323307.dcm
49,1225495210.dcm
49,1272825640.dcm
49,1597761099.dcm
49,1892232224.dcm
49,815381212.dcm
49,1098071977.dcm
49,1119416430.dcm
49,1500577908.dcm
170,1789884742.dcm
170,2098179247.dcm
170,629312942.dcm
170,1036914350.dcm
170,1617775330.dcm
170,1742603271.dcm
170,1986859593.dcm
170,2003092199.dcm
170,397539276.dcm
170,486917793.dcm
170,1049430786.dcm
170,1930866727.dcm
29,743347898.dcm
29,1957665374.dcm
29,767882151.dcm
29,1051866783.dcm
49,872619770.dcm
49,1779811470.dcm
49,1881722918.dcm
49,1660597644.dcm
49,1731436442.dcm
21,254250331.dcm
21,696652021.dcm
21,378111330.dcm
21,645395456.dcm
21,1869817058.dcm
21,1923732812.dcm
21,232275593.dcm
21,700230247.dcm
48,343153910.dcm
48,1193052474.dcm
48,156615066.dcm
48,297174617.dcm
29,469981404.dcm
29,1504451529.dcm
29,421827434.dcm
29,573480881.dcm
29,159143867.dcm
29,676963135.dcm
29,836002362.dcm
29,831468076.dcm
29,1792310200.dcm
29,1801400493.dcm
21,481776775.dcm
21,786771991.dcm
21,576146832.dcm
21,1497823477.dcm
48,519798190.dcm
48,2085448759.dcm
48,330213098.dcm
48,1103653691.dcm
21,500226942.dcm
21,1486554892.dcm
21,279939437.dcm
21,479990343.dcm
21,2075928363.dcm
21,2109319139.dcm
21,603995469.dcm
21,1379286202.dcm
21,4219937.dcm
21,183568573.dcm
21,1548434903.dcm
21,166009451.dcm
21,1370484087.dcm
21,1760386855.dcm
49,1179853144.dcm
49,1379276147.dcm
49,1222671225.dcm
49,2091625263.dcm
48,472685071.dcm
48,1834784757.dcm
48,517681036.dcm
48,1326842019.dcm
49,82436246.dcm
49,1437963719.dcm
49,1913102140.dcm
49,222726604.dcm
49,1568114560.dcm
49,1686938965.dcm
49,1506293075.dcm
49,2066549384.dcm
49,426695563.dcm
49,1576207623.dcm
49,1687049577.dcm
48,400337792.dcm
48,688756793.dcm
48,371377387.dcm
48,989102421.dcm
48,592578171.dcm
48,612569686.dcm
48,44522124.dcm
48,336602586.dcm
49,776281370.dcm
49,1208594482.dcm
49,251532901.dcm
49,930054512.dcm
21,1295367101.dcm
21,1536169549.dcm
21,50256150.dcm
21,2097375450.dcm
29,338274702.dcm
29,1865219410.dcm
29,1115059745.dcm
29,2028742004.dcm
21,1500773221.dcm
21,1980779353.dcm
21,39376616.dcm
21,145295910.dcm
49,387705964.dcm
49,526062463.dcm
49,471112783.dcm
49,1514789279.dcm
49,706851819.dcm
49,853678743.dcm
49,1225044698.dcm
49,1356924430.dcm
21,1645490591.dcm
21,1708521824.dcm
21,412218767.dcm
21,575442337.dcm
49,1167969966.dcm
49,1176374976.dcm
49,1238156264.dcm
49,655308693.dcm
49,942925049.dcm
49,1347728070.dcm
216,875310250.dcm
216,1450170661.dcm
216,88110813.dcm
216,999892087.dcm
21,591219371.dcm
21,1114300415.dcm
21,140926556.dcm
21,642015844.dcm
49,736522275.dcm
49,1641398152.dcm
49,1096749372.dcm
49,2084968561.dcm
21,145314382.dcm
21,1519515369.dcm
21,489673832.dcm
21,1270506023.dcm
48,101717708.dcm
48,1170758833.dcm
48,94380860.dcm
48,527598498.dcm
21,334375155.dcm
21,944855124.dcm
21,414927401.dcm
21,759036260.dcm
29,194321292.dcm
29,2133670520.dcm
29,67237518.dcm
29,1352886970.dcm
21,1274372523.dcm
21,1411052585.dcm
21,1525996302.dcm
21,1817588113.dcm
48,376536692.dcm
48,1723494368.dcm
48,81465036.dcm
48,887541880.dcm
49,844097765.dcm
49,910327186.dcm
49,608779208.dcm
49,1447506020.dcm
49,80379797.dcm
49,1831698414.dcm
49,228885438.dcm
49,1237041576.dcm
49,1038723688.dcm
49,1070019412.dcm
49,833528732.dcm
49,1595642271.dcm
49,2106123952.dcm
49,286971340.dcm
49,1071688023.dcm
49,1531233698.dcm
49,617944552.dcm
49,1814546332.dcm
49,2111094863.dcm
170,331886689.dcm
170,1146448264.dcm
170,229710658.dcm
170,407736558.dcm
49,885710818.dcm
49,905330846.dcm
49,1807890569.dcm
49,49434009.dcm
49,1415463882.dcm
49,2038214203.dcm
49,1431352718.dcm
49,1647528674.dcm
49,1903490000.dcm
49,712676863.dcm
49,1232951263.dcm
49,2075998552.dcm
49,3105739.dcm
49,162726270.dcm
49,199275814.dcm
49,742055178.dcm
49,1231015115.dcm
49,1253929690.dcm
49,363848332.dcm
49,609618456.dcm
49,1589852105.dcm
49,2109790292.dcm
48,262151043.dcm
48,1161691553.dcm
48,1508318284.dcm
48,218012380.dcm
48,1426078687.dcm
48,2108521748.dcm
29,851069423.dcm
29,1144291020.dcm
29,756944117.dcm
29,1366911708.dcm
49,245696559.dcm
49,511305493.dcm
49,865022290.dcm
49,2002053985.dcm
49,239998903.dcm
49,500230769.dcm
29,259363251.dcm
29,1891365902.dcm
29,1267374410.dcm
29,1433034732.dcm
49,198144950.dcm
49,1465094139.dcm
49,1564106999.dcm
49,2133998406.dcm
49,151128333.dcm
49,590011849.dcm
49,1385365337.dcm
49,2053190836.dcm
49,200619832.dcm
49,1418486398.dcm
49,1863911526.dcm
49,889880937.dcm
49,1536042663.dcm
49,1877270355.dcm
21,1120048670.dcm
21,1329411411.dcm
21,799487388.dcm
21,1206725383.dcm
48,1768430207.dcm
48,2132186288.dcm
48,264989399.dcm
48,1655672613.dcm
49,1272451729.dcm
49,1750266802.dcm
49,1983143107.dcm
49,680256300.dcm
